site,spectrum id,org,running state,label source,B2 mean,B2 power,B2 log,B2 std,B2 max,mean power,std power,total power,log total,max power,B1 mean,B1 power,B1 log,B1 std,spectral slope,B1 max,B4 B2 ratio,B3 power,B3 log,B3 mean,B3 std,B3 max,B4 frac,B4 B1 ratio,log B4 B1,band gradient,spectral spread,peak to mean,crest factor,log hi lo,hi lo ratio,spectral kurtosis,spectral skew,B3 B2 ratio,spectral flatness,band range,spectral centroid,B4 mean,B4 power,B4 log,spectral entropy,B4 std,B2 B1 ratio,log B2 B1,spectral slope norm,lr B2 B4,clr B2,clr B4,ilr 3,alr B4,lr B1 B4,band gradient proper,lr B3 B4,ssn_B1,rolloff_norm_B3,curvature_B2,flat_fraction,vote_ssn_B1,wvote_ssn_B1,vote_lr_B2_B4,wvote_lr_B2_B4,vote_spectral_spread,wvote_spectral_spread,vote_rolloff_norm_B3,wvote_rolloff_norm_B3,vote_curvature_B2,wvote_curvature_B2,total_votes,weighted_score,weighted_score_norm,prediction,flat_override
OPPD_NC1,20251023_0850,OPP,ON,cluster,2292.65,1146326.0,13.95,3767.46,28881.05,2470.51,31309.88,4941023.0,15.41,1173481.0,3095.66,1547829.0,14.25,6835.09,0.0,38474.23,0.01,2236185.0,14.62,4472.37,62047.51,1173481.0,0.0,0.01,0.01,-1.66,429.03,475.0,21.79,0.61,0.83,1104.53,32.05,1.95,0.04,5.34,675.16,21.37,10683.44,9.28,0.59,25.69,0.74,0.55,-0.0036,4.68,0.93,-3.75,4.33,6.14,4.98,-1.66,5.34,-0.1081446106426635,0.144,0.8931381076025541,0.0775,0.0,0.0,1.0,0.839,1.0,0.811,1.0,0.738,1.0,0.719,4.0,3.107,0.766781836130306,ON,0
SQN2,SQN NG Unit 2 20250527_1433,SQN,ON,cluster,4806.1,2403049.0,14.69,8909.28,72349.51,2349.69,6457.83,4699381.0,15.36,136417.4,4458.5,2229252.0,14.62,8145.92,0.0,136417.4,0.01,54938.85,10.91,109.88,418.12,6225.16,0.0,0.01,0.01,-1.74,282.13,58.06,7.62,0.01,0.01,131.68,9.27,0.02,0.07,5.29,489.19,24.28,12141.6,9.4,0.82,52.02,1.08,0.73,-0.0042,5.29,2.29,-3.0,3.47,5.96,5.21,-1.74,1.51,0.0223684586129668,0.246,-2.4163249940530656,0.1275,1.0,0.945,1.0,0.839,1.0,0.811,1.0,0.738,0.0,0.0,4.0,3.333,0.8225567620927937,ON,0
SQN2,SQN NG Unit 2 20250526_1808,SQN,ON,cluster,1798.14,899071.0,13.71,2067.97,11825.66,4611.48,10464.18,9222960.0,16.04,83717.39,16521.59,8260797.0,15.93,15573.61,0.0,83717.39,0.03,32078.1,10.38,64.16,94.74,671.53,0.0,0.0,0.0,-1.86,205.77,18.15,4.26,0.01,0.01,11.48,3.25,0.04,0.05,5.58,240.53,62.03,31013.8,10.34,0.81,178.58,0.11,0.1,-0.0046,3.37,1.12,-2.25,2.59,5.7,5.58,-1.86,0.03,-0.0359230488484997,0.752,-1.5549273603911091,0.084,1.0,0.945,0.0,0.0,1.0,0.811,0.0,0.0,0.0,0.0,2.0,1.756,0.4333662388943732,ON,0
SQN2,SQN NG Unit 2 20250526_0756,SQN,ON,cluster,2372.14,1186069.0,13.99,3066.99,16473.12,5642.34,11794.76,11284669.0,16.24,81604.24,19942.46,9971230.0,16.12,16458.07,0.0,81604.24,0.04,80331.99,11.29,160.66,317.34,2351.57,0.0,0.0,0.0,-1.79,213.36,14.46,3.8,0.01,0.01,9.74,3.01,0.07,0.06,5.36,274.11,94.08,47038.22,10.76,0.82,264.88,0.12,0.11,-0.0046,3.23,0.95,-2.28,2.63,5.48,5.36,-1.79,0.54,0.0078391391619761,0.742,-1.010996148503165,0.05,1.0,0.945,0.0,0.0,1.0,0.811,0.0,0.0,0.0,0.0,2.0,1.756,0.4333662388943732,ON,0
SQN2,SQN NG Unit 2 20250525_1439,SQN,ON,cluster,5463.35,2731676.0,14.82,4601.89,25989.53,3752.01,5397.21,7504013.0,15.83,31444.21,8128.22,4064111.0,15.22,6880.4,0.0,31444.21,0.01,692969.0,13.45,1385.94,2543.19,12403.56,0.0,0.0,0.0,-1.86,300.51,8.38,2.89,0.1,0.1,3.42,1.89,0.25,0.09,5.58,512.5,30.51,15257.19,9.63,0.88,80.65,0.67,0.51,-0.0046,5.19,1.54,-3.65,4.21,6.2,5.58,-1.86,3.82,0.0461221949819617,0.244,-0.9644108672694098,0.1145,1.0,0.945,1.0,0.839,1.0,0.811,1.0,0.738,0.0,0.0,4.0,3.333,0.8225567620927937,ON,0
SQN2,SQN NG Unit 2 20250527_0926,SQN,ON,cluster,2661.54,1330771.0,14.1,3749.02,24977.71,5171.63,13693.94,10343250.0,16.15,132794.8,17803.87,8901933.0,16.0,22771.71,0.0,132794.8,0.01,93524.62,11.45,187.05,606.13,7636.5,0.0,0.0,0.0,-2.09,216.19,25.68,5.07,0.01,0.01,27.03,4.72,0.07,0.04,6.26,241.88,34.04,17021.64,9.74,0.79,86.48,0.15,0.14,-0.0047,4.36,1.28,-3.08,3.56,6.41,6.26,-2.09,1.7,-0.0613162733548398,0.25,-1.91372254052914,0.126,1.0,0.945,1.0,0.839,1.0,0.811,1.0,0.738,0.0,0.0,4.0,3.333,0.8225567620927937,ON,0
SQN2,SQN NG Unit 2 20250526_1100,SQN,ON,cluster,3183.74,1591868.0,14.28,4105.47,23535.15,6211.54,13176.3,12423080.0,16.34,111017.6,21520.27,10760133.0,16.19,18937.17,0.0,111017.6,0.02,38210.07,10.55,76.42,114.2,716.07,0.0,0.0,0.0,-1.93,208.24,17.87,4.23,0.01,0.01,11.88,3.18,0.02,0.04,5.79,270.65,65.74,32869.26,10.4,0.82,199.8,0.15,0.14,-0.0048,3.88,1.42,-2.46,2.84,5.93,5.79,-1.93,0.15,-0.0005472360779677,0.75,-2.0188649448060163,0.1,1.0,0.945,1.0,0.839,1.0,0.811,0.0,0.0,0.0,0.0,3.0,2.595,0.6404244817374136,ON,0
SQN2,SQN NG Unit 2 20250528_0552,SQN,ON,cluster,2332.48,1166240.0,13.97,3885.19,37496.58,4535.43,13329.04,9070858.0,16.02,265964.4,15519.04,7759518.0,15.86,23037.43,0.0,265964.4,0.01,138947.2,11.84,277.89,869.89,8446.97,0.0,0.0,0.0,-2.38,231.05,58.64,7.66,0.02,0.02,122.94,8.9,0.12,0.04,7.14,281.97,12.3,6152.22,8.72,0.8,14.56,0.15,0.14,-0.0051,5.24,1.37,-3.88,4.48,7.3,7.14,-2.38,3.12,0.0029934703553529,0.244,-0.2929870835057846,0.186,1.0,0.945,1.0,0.839,1.0,0.811,1.0,0.738,0.0,0.0,4.0,3.333,0.8225567620927937,ON,0
SQN2,SQN NG Unit 2 20250527_1635,SQN,ON,cluster,6065.6,3032799.0,14.93,6844.08,34745.15,8623.38,18091.16,17246768.0,16.66,162685.3,28168.78,14084391.0,16.46,27000.17,-0.01,162685.3,0.0,119033.0,11.69,238.07,655.52,6853.56,0.0,0.0,0.0,-2.4,229.52,18.87,4.34,0.01,0.01,12.93,3.28,0.04,0.04,7.2,279.73,21.09,10545.02,9.26,0.83,39.28,0.22,0.2,-0.0054,5.66,1.84,-3.82,4.41,7.4,7.2,-2.4,2.42,-0.0280784527642411,0.236,-1.6986627242840335,0.1295,1.0,0.945,1.0,0.839,1.0,0.811,1.0,0.738,0.0,0.0,4.0,3.333,0.8225567620927937,ON,0
SQN2,SQN NG Unit 2 20250528_1200,SQN,ON,cluster,29070.74,14535371.0,16.49,43410.26,237457.2,30423.72,83064.47,60847437.0,17.92,805702.9,92570.65,46285326.0,17.65,141429.6,-0.01,805702.9,0.0,20753.17,9.94,41.51,108.43,1016.33,0.0,0.0,0.0,-2.98,231.67,26.48,5.15,0.0,0.0,27.06,4.78,0.0,0.01,8.95,289.73,11.97,5987.3,8.7,0.78,13.9,0.31,0.27,-0.0064,7.79,3.3,-4.5,5.19,9.23,8.95,-2.98,1.24,-0.0321088317473651,0.232,-4.27621205801417,0.193,1.0,0.945,1.0,0.839,1.0,0.811,1.0,0.738,0.0,0.0,4.0,3.333,0.8225567620927937,ON,0
SQN2,SQN NG Unit 2 20250528_1059,SQN,ON,cluster,41122.68,20561340.0,16.84,62443.0,322099.5,79109.65,199805.6,158000000.0,18.88,1753295.0,275238.8,138000000.0,18.74,321521.1,-0.01,1753295.0,0.0,31251.89,10.35,62.5,163.66,2276.4,0.0,0.0,0.0,-3.28,194.35,22.16,4.71,0.0,0.0,15.51,3.73,0.0,0.01,9.84,226.17,14.65,7323.34,8.9,0.79,18.89,0.15,0.14,-0.007,7.94,3.13,-4.81,5.55,9.98,9.84,-3.28,1.45,-0.057565254902404,0.244,-3.7526235753530734,0.1485,1.0,0.945,1.0,0.839,1.0,0.811,1.0,0.738,0.0,0.0,4.0,3.333,0.8225567620927937,ON,0
NC2,20250225_2304,NC2,ON,manual,141386.9,70693436.0,18.07,164901.2,880227.4,330107.3,590410.1,660000000.0,20.31,3387081.0,1178713.0,589000000.0,20.19,627433.5,-0.01,3387081.0,0.0,133180.1,11.8,266.36,979.8,11340.82,0.0,0.0,0.0,-3.28,184.69,10.26,3.2,0.0,0.0,2.5,1.88,0.0,0.01,9.83,283.95,63.41,31705.53,10.36,0.84,82.19,0.12,0.11,-0.0075,7.71,2.97,-4.74,5.48,9.94,9.83,-3.28,1.44,-0.006218146981459,0.146,-2.722512205244836,0.0,1.0,0.945,1.0,0.839,1.0,0.811,1.0,0.738,0.0,0.0,4.0,3.333,0.8225567620927937,ON,0
NC2,20250225_1344,NC2,ON,cluster,186838.2,93419119.0,18.35,250673.7,1375814.0,404095.8,737041.6,808000000.0,20.51,3192112.0,1429115.0,715000000.0,20.39,828237.3,-0.01,3192112.0,0.0,185291.1,12.13,370.58,1547.64,13728.83,0.0,0.0,0.0,-3.36,173.66,7.9,2.81,0.0,0.0,2.64,1.94,0.0,0.01,10.09,322.66,59.5,29751.36,10.3,0.83,88.15,0.13,0.12,-0.0077,8.05,3.06,-4.99,5.76,10.21,10.09,-3.36,1.83,0.022638232024671,0.094,-1.476999738249784,0.0,1.0,0.945,1.0,0.839,1.0,0.811,1.0,0.738,0.0,0.0,4.0,3.333,0.8225567620927937,ON,0
NC2,20250225_1029,NC2,ON,cluster,205286.5,103000000.0,18.45,304658.2,1843672.0,417867.3,772232.5,836000000.0,20.54,3343181.0,1465879.0,733000000.0,20.41,894463.2,-0.01,3343181.0,0.0,121024.0,11.7,242.05,854.66,9481.05,0.0,0.0,0.0,-3.36,170.87,8.0,2.83,0.0,0.0,3.09,2.02,0.0,0.01,10.07,326.12,61.96,30978.79,10.34,0.83,91.56,0.14,0.13,-0.0077,8.11,3.22,-4.88,5.64,10.2,10.07,-3.36,1.36,0.0235420401277136,0.128,-2.579334981899622,0.0,1.0,0.945,1.0,0.839,1.0,0.811,1.0,0.738,0.0,0.0,4.0,3.333,0.8225567620927937,ON,0
NC2,20250225_1237,NC2,ON,cluster,206169.4,103000000.0,18.45,279043.7,1892393.0,422673.3,780864.0,845000000.0,20.56,3416540.0,1484104.0,742000000.0,20.42,911409.2,-0.01,3416540.0,0.0,180435.4,12.1,360.87,1464.55,12885.24,0.0,0.0,0.0,-3.38,174.94,8.08,2.84,0.0,0.0,3.21,2.05,0.0,0.01,10.14,327.08,58.66,29330.52,10.29,0.83,84.94,0.14,0.13,-0.0077,8.16,3.13,-5.03,5.81,10.27,10.14,-3.38,1.82,0.0222549721714587,0.098,-1.6937076275845584,0.0,1.0,0.945,1.0,0.839,1.0,0.811,1.0,0.738,0.0,0.0,4.0,3.333,0.8225567620927937,ON,0
NC2,20250226_0205,NC2,ON,cluster,140760.2,70380080.0,18.07,176352.9,781630.6,527553.0,1015489.0,1060000000.0,20.78,8492570.0,1969120.0,985000000.0,20.71,1144454.0,-0.01,8492570.0,0.0,134354.1,11.81,268.71,991.83,11346.26,0.0,0.0,0.0,-3.45,174.09,16.1,4.01,0.0,0.0,8.45,2.59,0.0,0.01,10.34,216.26,63.47,31732.7,10.37,0.83,79.33,0.07,0.07,-0.0078,7.7,2.83,-4.87,5.63,10.41,10.34,-3.45,1.44,-0.0486889844644978,0.138,-2.637686639467649,0.0,1.0,0.945,1.0,0.839,1.0,0.811,1.0,0.738,0.0,0.0,4.0,3.333,0.8225567620927937,ON,0
NC2,20250226_0105,NC2,ON,cluster,241122.3,121000000.0,18.61,464016.9,3021411.0,542266.8,1034905.0,1080000000.0,20.8,9951278.0,1927513.0,964000000.0,20.69,1213080.0,-0.01,9951278.0,0.0,177586.2,12.09,355.17,1393.9,11463.57,0.0,0.0,0.0,-3.38,203.44,18.35,4.28,0.0,0.0,10.86,2.72,0.0,0.01,10.14,240.37,76.24,38118.56,10.55,0.83,103.38,0.13,0.12,-0.0078,8.06,3.13,-4.93,5.7,10.26,10.14,-3.38,1.54,-0.0483767822093007,0.102,-2.0400528293655684,0.0,1.0,0.945,1.0,0.839,1.0,0.811,1.0,0.738,0.0,0.0,4.0,3.333,0.8225567620927937,ON,0
Harq_ST1_PT,HARQST-1 EMI PT_20250220_1444 – HARQST-1 EMI - PT HFCT,Har,OFF,cluster,765.4159,1530831.8446,14.2413,2919.0501,28365.6761,180479.2263,653157.0393,1443833810.7634,21.0906,4863631.5096,720892.2309,1441784461.8699,21.0891,1147629.0477,-0.0014,4863631.5096,0.3308,12136.1554,9.404,6.0681,10.9925,147.0653,0.0004,0.0004,0.0004,-2.6514,303.1044,26.9484,5.1912,0.0004,0.0004,25.6883,4.8977,0.0079,0.0015,11.6851,759.0378,253.1904,506380.8936,13.135,0.7427,515.4177,0.0011,0.0011,-0.0014,1.1063,-0.226,-1.3323,1.5384,7.9555,7.9541,-2.6514,-3.7311,-0.0742753959429317,0.911,-0.6787948872407948,0.11275,1.0,0.945,0.0,0.0,1.0,0.811,0.0,0.0,0.0,0.0,2.0,1.756,0.4333662388943732,ON,0
