site,spectrum_id,org,true_label,label_source,cv_fold,total_power,mean_power,max_power,std_power,B1_power,B1_mean,B1_max,B1_std,B2_power,B2_mean,B2_max,B2_std,B3_power,B3_mean,B3_max,B3_std,B4_power,B4_mean,B4_max,B4_std,B1_frac,B2_frac,B3_frac,B4_frac,log_total,B1_log,B2_log,B3_log,B4_log,B2_B1_ratio,B3_B1_ratio,B4_B1_ratio,B4_B2_ratio,B3_B2_ratio,hi_lo_ratio,log_B2_B1,log_B4_B1,log_hi_lo,spectral_centroid,spectral_spread,spectral_skew,spectral_kurtosis,spectral_entropy,spectral_flatness,peak_freq_mhz,peak_to_mean,spectral_slope,rolloff_freq_mhz,crest_factor,amplitude_cv,band_gradient,band_range,LogReg_L1__all__pred,LogReg_L1__all__correct,LogReg_L1__all__prob_ON,LogReg_L2__all__pred,LogReg_L2__all__correct,LogReg_L2__all__prob_ON,LogReg_EN__all__pred,LogReg_EN__all__correct,LogReg_EN__all__prob_ON,LinearSVM__all__pred,LinearSVM__all__correct,LinearSVM__all__prob_ON,RBF_SVM__all__pred,RBF_SVM__all__correct,RBF_SVM__all__prob_ON,Ridge__all__pred,Ridge__all__correct,Ridge__all__decision,LogReg_L1__rfecv__pred,LogReg_L1__rfecv__correct,LogReg_L1__rfecv__prob_ON,LogReg_L2__rfecv__pred,LogReg_L2__rfecv__correct,LogReg_L2__rfecv__prob_ON,LogReg_EN__rfecv__pred,LogReg_EN__rfecv__correct,LogReg_EN__rfecv__prob_ON,LinearSVM__rfecv__pred,LinearSVM__rfecv__correct,LinearSVM__rfecv__prob_ON,RBF_SVM__rfecv__pred,RBF_SVM__rfecv__correct,RBF_SVM__rfecv__prob_ON,Ridge__rfecv__pred,Ridge__rfecv__correct,Ridge__rfecv__decision,LogReg_L1__si__pred,LogReg_L1__si__correct,LogReg_L1__si__prob_ON,LogReg_L2__si__pred,LogReg_L2__si__correct,LogReg_L2__si__prob_ON,LogReg_EN__si__pred,LogReg_EN__si__correct,LogReg_EN__si__prob_ON,LinearSVM__si__pred,LinearSVM__si__correct,LinearSVM__si__prob_ON,RBF_SVM__si__pred,RBF_SVM__si__correct,RBF_SVM__si__prob_ON,Ridge__si__pred,Ridge__si__correct,Ridge__si__decision,log_lr_B1_B2,log_lr_B1_B3,log_lr_B1_B4,log_lr_B2_B3,log_lr_B2_B4,log_lr_B3_B4,log_alr_B1,log_alr_B2,log_alr_B3,log_alr_B4,log_clr_B1,log_clr_B2,log_clr_B3,log_clr_B4,log_band_gradient_proper,log_band_range_proper,log_spectral_slope_norm,log_ilr_1,log_ilr_2,log_ilr_3
Mosaic_Riverview,20251005_1001,Mos,ON,manual,0,19088415040.11666,2386350.173786306,22514654.29840088,4023881.313273928,18179747029.341854,9089873.514670927,22514654.29840088,1921282.9820288308,907540440.0742,453770.2200371,6748551.140671015,1005569.53829293,752472.8598120107,376.4246422271189,8609.63172361278,1221.5034427615071,375097.840792778,187.548920396389,10126.685021757672,877.6012031651192,0.9523968852906264,0.0475440437651262,3.942039494796168e-05,1.96505492993768e-05,23.672347445627857,23.623574010876265,20.62624868627753,13.53112153721045,12.83494484567005,0.0499204108071164,4.139072224698892e-05,2.063273158792448e-05,0.0004133125359814,0.0008291342474507,5.9074433829925696e-05,0.0487143620652074,2.0632518736045897e-05,5.907268900427559e-05,1012.3296400774376,623.6496164603846,1.3636750818294583,0.5469202006066012,0.8581587187263349,0.0013259955538263,0.03918,9.43476550328654,-0.0022615756977722,0.26463,3.0716063392442265,1.4859574225371976,-3.596209721735405,10.788629165206215,ON,1,1.0,ON,1,1.0,ON,1,0.63,ON,1,0.765,ON,1,0.7063,ON,1,1.217,ON,1,1.0,ON,1,1.0,ON,1,1.0,ON,1,1.0,ON,1,0.6737,ON,1,3.1458,ON,1,0.9891,ON,1,0.9987,ON,1,0.5011,ON,1,0.8618,ON,1,0.7517,ON,1,0.8251,2.9973253256456047,10.092453802561511,10.788631831118746,7.095128476915907,7.791306505473141,0.6961780285572345,0.04877343475421014,3.046098760399815,10.141227237315722,10.837405265872956,5.9696027398314655,2.9722774141858608,-4.122851062730046,-4.81902909128728,-3.5962106103729155,10.788631831118746,-0.002243216234988509,2.119429063186184,7.016801082803641,5.564535486174699
Mosaic_Riverview,20251005_1002,Mos,ON,cluster,0,23658464604.850136,2957677.785329433,51164046.86551118,6740395.063457763,22749796594.075333,11374898.297037669,51164046.86551118,9278504.85618928,907540440.0742,453770.2200371,6748551.140671015,1005569.53829293,752472.8598120107,376.4246422271189,8609.63172361278,1221.5034427615071,375097.840792778,187.548920396389,10126.685021757672,877.6012031651192,0.9615922661951392,0.0383600734549844,3.180565063625257e-05,1.5854699240113857e-05,23.886986799301766,23.84782204142759,20.62624868627753,13.53112153721045,12.83494484567005,0.0398922441491432,3.307602583171997e-05,1.648796459527307e-05,0.0004133125359814,0.0008291342474507,4.766262149358283e-05,0.0391170963901953,1.6487828670278908e-05,4.766148566692985e-05,830.0070640411468,664.6155337854515,3.609619827917904,15.628752488915794,0.8308338976168737,0.0010644941527038,0.05889,17.29872236904684,-0.0022610812520587,0.25491,4.159173279516595,1.6212098157827313,-3.670959065252514,11.01287719575754,ON,1,1.0,ON,1,1.0,ON,1,0.6583,ON,1,0.7758,ON,1,0.7062,ON,1,3.3272,ON,1,1.0,ON,1,1.0,ON,1,1.0,ON,1,1.0,ON,1,0.6718,ON,1,3.5641,ON,1,0.9817,ON,1,0.9992,ON,1,0.5007,ON,1,0.8656,ON,1,0.7517,ON,1,0.666,3.22157335620798,10.316701833123886,11.012879861681121,7.095128476915907,7.791306505473141,0.6961780285572345,0.03916475787586293,3.2607381140838427,10.35586659099975,11.052044619556984,6.137788762753246,2.916215406545266,-4.1789130703706405,-4.875091098927875,-3.670959953893707,11.012879861681121,-0.0022348674805381446,2.2779963662645675,7.108349957920621,5.629270316579915
Mosaic_Riverview,20251005_1101,Mos,ON,manual,0,18633207686.310665,2329442.141056465,12660726.083511353,3865456.671610689,17754334192.27565,8877167.096137825,12660726.083511353,1200242.748161044,877175896.0633827,438587.94803169137,6779820.464277327,1012422.1956214878,1300764.838995897,650.7077733846409,8656.969898538722,1506.8949346953982,396833.1326365637,198.41656631828187,9504.823318608163,846.6091325441396,0.9528329470249666,0.047075946923933,6.98089594070019e-05,2.129709169334847e-05,23.64821118533848,23.59989550296363,20.592218097002576,14.078463755896324,12.891273670442772,0.0494062963197467,7.326463639294447e-05,2.2351338458482625e-05,0.0004523985832459,0.0014829008011204,9.111435216917508e-05,0.0482245721759995,2.2351088671039227e-05,9.111020150871072e-05,1033.8376445982583,614.7976380330148,1.1920938879484917,-0.4360684657964011,0.8590571482007351,0.001734143508012,0.127605,5.435089311885364,-0.0022076375718465,0.265845,2.3313278001783986,1.480303219735334,-3.5695406108402854,10.708621832520857,ON,1,1.0,ON,1,1.0,ON,1,0.6265,ON,1,0.7668,ON,1,0.7063,ON,1,1.4072,ON,1,1.0,ON,1,1.0,ON,1,1.0,ON,1,1.0,ON,1,0.6725,ON,1,3.0982,ON,1,0.9873,ON,1,0.9989,ON,1,0.5008,ON,1,0.8652,ON,1,0.7517,ON,1,0.8178,3.007677407044749,9.521432515789154,10.708624352412233,6.513755108744405,7.700946945367484,1.1871918366230787,0.048315682377506164,3.0559930894222553,9.56974819816666,10.75694003478974,5.8094335688115315,2.8017561617667823,-3.711998946977623,-4.899190783600702,-3.5695414508040777,10.708624352412233,-0.002192478388795787,2.1267490901429142,6.54633793498312,5.657098235446394
NC2,20250225_1344,NC2,ON,cluster,4,808191631.4167024,404095.8157083512,3192111.766834318,737041.5833237754,714557469.8105053,1429114.9396210106,3192111.766834318,828237.2877013008,93419119.1733828,186838.2383467656,1375813.5925079733,250673.70974876077,185291.07017851103,370.58214035702207,13728.829925386468,1547.6400335073922,29751.362635904214,59.50272527180843,664.8852994898334,88.14641741558559,0.884143614006417,0.1155903074740154,0.0002292662568823,3.6812262685462594e-05,20.51030975719784,20.38717398710368,18.35260659502539,12.129688616854292,10.30066382415338,0.1307370269296277,0.0002593088421952,4.163606692656084e-05,0.000318471881336,0.001983438420508,0.0002661493361891,0.1228696563315592,4.16352001695851e-05,0.0002661139247375,322.657204000313,173.6589952584765,1.9445095295585029,2.642585409498164,0.8334415927241329,0.0076248505550598,0.25572,7.899393269486775,-0.0076069855055956,0.28272,2.8105859299235614,1.3572955445710866,-3.3621700543167665,10.0865101629503,ON,1,1.0,ON,1,1.0,ON,1,0.5738,ON,1,0.9079,OFF,0,0.7254,ON,1,2.1627,ON,1,0.9974,ON,1,1.0,ON,1,0.7189,ON,1,1.0,OFF,0,0.7323,ON,1,1.3407,ON,1,1.0,ON,1,1.0,ON,1,0.9934,ON,1,0.997,ON,1,0.8046,ON,1,2.2801,2.0345674013832706,8.257490765749514,10.086543772891817,6.222923364366244,8.051976371508546,1.8290530071423028,0.1231357702562974,2.157703171639568,8.380626536005812,10.209679543148114,5.0946504850061505,3.06008308362288,-3.1628402807433638,-4.9918932878856666,-3.362181257630606,10.086543772891817,-0.00764766280439956,1.438656406299203,5.911604313828525,5.76414186705335
NC2,20250226_0205,NC2,ON,cluster,4,1055106085.4031986,527553.0427015993,8492569.893107474,1015489.411012358,984559918.7542592,1969119.8375085187,8492569.893107474,1144454.4875263209,70380079.84777856,140760.15969555711,781630.6083853394,176352.85559379376,134354.10515256313,268.7082103051263,11346.262630527432,991.8269643473026,31732.69600804238,63.46539201608476,621.805849313736,79.32696939023688,0.93313831886205,0.0667042687189918,0.0001273370583406,3.0075360617331704e-05,20.776907154651457,20.707705317324187,18.069420838589345,11.808241612224288,10.365134360870904,0.0714837954573945,0.0001364610752411,3.2230334999004416e-05,0.0004508761012586,0.0019089791521002,0.0001574372015287,0.0690444125855878,3.22298156129173e-05,0.0001574248095931,216.26382235739297,174.08975210320193,2.594757180155741,8.445628765555153,0.825740495312325,0.0057120039162593,0.05646,16.098039828596228,-0.0077681507703048,0.24276,4.012236262808036,1.4292855419943726,-3.4475236521510944,10.342570956453285,ON,1,1.0,ON,1,1.0,ON,1,0.5754,ON,1,0.899,OFF,0,0.7254,ON,1,2.2988,ON,1,0.997,ON,1,1.0,ON,1,0.7308,ON,1,1.0,OFF,0,0.7322,ON,1,1.3004,ON,1,1.0,ON,1,1.0,ON,1,0.9939,ON,1,0.9971,ON,1,0.8029,ON,1,2.2304,2.6382844919277275,8.899471147074346,10.342602468179015,6.261186655146618,7.7043179762512874,1.4431313211046692,0.06920183739518038,2.707486329322908,8.968672984469526,10.411804305574195,5.470089526795272,2.8318050348675445,-3.4293816202790737,-4.872512941383743,-3.4475341560596715,10.342602468179015,-0.007809766212187804,1.8655488549414014,6.189312630064335,5.62629331667568
NC2,20250225_1029,NC2,ON,cluster,4,835734538.5184531,417867.26925922657,3343181.4594272524,772232.4992995695,732939264.0812374,1465878.528162475,3343181.4594272524,894463.235932926,102643271.64934054,205286.5432986811,1843671.6915518197,304658.2427784348,121023.99760267336,242.04799520534672,9481.04669541493,854.6607124534021,30978.790272531925,61.95758054506385,606.8620920708781,91.56327869532096,0.8770000883062152,0.1228180324236703,0.0001448115304857,3.706773962872172e-05,20.54382158416242,20.412573398411517,18.446770162499718,11.703752394999372,10.341090344178156,0.1400433524024763,0.0001651214548512,4.226651755567329e-05,0.0003018102382625,0.0011790738511933,0.000181912356201,0.1310662901065667,4.226562435158848e-05,0.0001818958121547,326.1226374697212,170.87063938305786,2.0245257855580108,3.0882464843142063,0.8308331919774529,0.0065112656184927,0.21414,8.000582255111462,-0.0076163493264609,0.28488,2.8285300520074004,1.3893839889298294,-3.357161018077786,10.071483054233358,ON,1,1.0,ON,1,1.0,ON,1,0.5702,ON,1,0.9039,OFF,0,0.7255,ON,1,2.1283,ON,1,0.9964,ON,1,1.0,ON,1,0.6964,ON,1,0.9967,OFF,0,0.7324,ON,1,1.3402,ON,1,1.0,ON,1,1.0,ON,1,0.9933,ON,1,0.997,ON,1,0.8042,ON,1,2.2794,1.965803244289912,8.708829264837702,10.071515332498095,6.74302602054779,8.105712088208183,1.362686067660393,0.13124818591872156,2.0970514302086336,8.840077450756423,10.202763518416816,5.186536960406425,3.220733716116513,-3.522292304431277,-4.88497837209167,-3.357171777499365,10.071515332498095,-0.007659835449160695,1.3900328045159123,6.308193504753635,5.6406871562252485
NC2,20250225_2304,NC2,ON,manual,4,660214612.9425538,330107.30647127685,3387080.786880493,590410.1248289197,589356291.1499326,1178712.582299865,3387080.786880493,627433.4605925757,70693436.20120308,141386.87240240615,880227.3942962289,164901.20855397684,133180.05960306906,266.3601192061381,11340.816741448129,979.7998342624348,31705.53181478391,63.41106362956782,713.1098552050535,82.18885314688951,0.8926738057541501,0.107076448802193,0.0002017223748039,4.802306885252577e-05,20.30807551276781,20.194541469002925,18.07386330054976,11.79946483180558,10.364277989579348,0.1199502529501606,0.0002259754610292,5.379688363540002e-05,0.0004484932904455,0.001883909833213,0.0002498078320243,0.1132842673117535,5.3795436634951423e-05,0.0002497766352432,283.9503453527028,184.69302320600383,1.8842642511105097,2.497154877780681,0.8353569065080869,0.0079666985832604,0.06402,10.26054473948824,-0.0074330310359747,0.273,3.2032085070261456,1.3651667558637783,-3.2767544931411923,9.830263479423577,ON,1,1.0,ON,1,1.0,ON,1,0.5602,ON,1,0.8867,OFF,0,0.7255,ON,1,2.1324,ON,1,0.9952,ON,1,1.0,ON,1,0.6752,ON,1,0.9958,OFF,0,0.7324,ON,1,1.279,ON,1,1.0,ON,1,1.0,ON,1,0.9928,ON,1,0.9965,ON,1,0.8031,ON,1,2.2231,2.120678180901983,8.395084144103956,9.830295017466812,6.274405963201973,7.7096168365648285,1.4352108733628555,0.11353404394699851,2.2342122248489815,8.508618188050955,9.94382906141381,5.0865143356181886,2.9658361547162055,-3.3085698084857675,-4.743780681848623,-3.2767650058222704,9.830295017466812,-0.007477042528007034,1.4995459224301442,5.988794258284196,5.4776461072836975
NC2,20250226_0105,NC2,ON,cluster,4,1084533522.688032,542266.761344016,9951278.429234564,1034904.7236564816,963756653.185812,1927513.306371624,9951278.429234564,1213079.873983569,120561164.7780063,241122.3295560126,3021410.7884020954,464016.93901787605,177586.16495101518,355.1723299020304,11463.566596278048,1393.9021139878694,38118.55926250618,76.23711852501236,659.9360462223558,103.38192445339207,0.8886370342865265,0.1111640740059318,0.0001637442838197,3.514742372188624e-05,20.80441579940677,20.68634938729093,18.60766778192725,12.087216837508686,10.548482795857286,0.1250950272348076,0.0001842645281503,3.955205822600625e-05,0.0003161761030817,0.0014729964269838,0.0001989312733222,0.1178675007422699,3.95512760639753e-05,0.0001989114891202,240.37324511089483,203.4402853742788,2.7237283606622427,10.85949625965213,0.8288506611891377,0.0064506946558502,0.08238,18.351260188933903,-0.0077656925586532,0.26652,4.283837087113482,1.3949027315753983,-3.3792888638112166,10.13786659143365,ON,1,1.0,ON,1,1.0,ON,1,0.597,ON,1,0.9137,OFF,0,0.7254,ON,1,2.4472,ON,1,0.9982,ON,1,1.0,ON,1,0.7513,ON,1,1.0,OFF,0,0.7321,ON,1,1.3858,ON,1,1.0,ON,1,1.0,ON,1,0.9937,ON,1,0.9972,ON,1,0.8027,ON,1,2.2845,2.0786816126206205,8.599138179798079,10.137892823992027,6.520456567177458,8.059211211371407,1.5387546441939488,0.11806641223138925,2.1967480248520097,8.717204592029468,10.255959236223417,5.203928154102682,3.1252465414820616,-3.3952100256953965,-4.933964669889345,-3.3792976079973425,10.137892823992027,-0.0078067482308436355,1.469849864211829,6.172548707959167,5.697251660665433
NC2,20250225_1237,NC2,ON,cluster,4,845346566.1675973,422673.28308379865,3416540.231049076,780864.0258721834,742052086.7760329,1484104.173552066,3416540.231049076,911409.1511833176,103084713.46155378,206169.4269231076,1892392.8386006504,279043.6656262924,180435.4105219188,360.8708210438376,12885.235921294428,1464.552520274709,29330.519488735605,58.66103897747121,597.8760358153522,84.93725035800796,0.8778081280203777,0.1219437300477735,0.0002134454882095,3.4696443639330494e-05,20.555257239897458,20.424929997826883,18.451061678650916,12.103133698406705,10.286417967269047,0.1389184334881694,0.0002431573385984,3.952622735173056e-05,0.0002845283117527,0.0017503604992723,0.0002482035215502,0.1300790695110886,3.9525446210989854e-05,0.000248172724152,327.0810439460033,174.93618230359624,2.051664892512624,3.208510660797309,0.8327401687116105,0.007507501586955,0.21252,8.083170542794198,-0.0076445332697591,0.28434,2.8430917225428574,1.3570127631500588,-3.3795040101859453,10.138512030557836,ON,1,1.0,ON,1,1.0,ON,1,0.5777,ON,1,0.9107,OFF,0,0.7254,ON,1,2.1561,ON,1,0.9975,ON,1,1.0,ON,1,0.722,ON,1,1.0,OFF,0,0.7323,ON,1,1.3578,ON,1,1.0,ON,1,1.0,ON,1,0.9935,ON,1,0.9971,ON,1,0.8042,ON,1,2.2981,1.9738683275291145,8.321801840206595,10.13854612280865,6.34793351267748,8.164677795279536,1.8167442826020554,0.13032724223524284,2.1041955697643573,8.452129082441838,10.268873365043893,5.108554072636089,3.1346857451069745,-3.213247767570506,-5.029992050172561,-3.37951537426955,10.13854612280865,-0.007686347532828071,1.395735679565186,5.988894379372219,5.808134528377613
OPPD_NC1,20251022_0829,OPP,OFF,cluster,1,39974.36922886405,19.987184614432024,696.9918039516815,69.94061019038327,36144.33946444195,72.28867892888391,696.9918039516815,126.06328934859796,225.57282027723105,0.451145640554462,1.4375438300800312,0.1058689887363993,189.1689681570124,0.3783379363140248,0.738824664194059,0.0356566836023119,3415.287975987856,6.830575951975712,7.527017231156208,0.2899453843776874,0.9041878624151832,0.0056429363271691,0.0047322564885006,0.0854369447691445,10.59601877415391,10.495303297130286,5.423066395580021,5.247912983051648,8.13630985345941,0.0062408892682325,0.0052337093706714,0.094490258405559,15.14051186064848,0.8386159604065156,0.0991054615647279,0.0062214955662756,0.0902887374437374,0.0944966322048624,226.105262969852,482.74340540655896,5.738922939466304,37.59643817181013,0.7387287701124602,0.0926020974339676,0.0327,34.87193506207581,-0.0005561217662037,0.13692,5.905246401352805,1.5228087887731727,-0.786331147890292,5.247390314078638,OFF,1,0.0007,OFF,1,0.0344,ON,0,0.5137,OFF,1,0.6776,OFF,1,0.7213,OFF,1,-1.769,OFF,1,0.0027,OFF,1,0.0005,OFF,1,0.2587,OFF,1,0.0125,OFF,1,0.7285,OFF,1,-1.5709,OFF,1,0.123,ON,0,0.919,ON,0,0.5168,ON,0,0.6786,OFF,1,0.773,OFF,1,-0.7233,5.0766325957917084,5.252635003580762,2.3592585354238977,0.17600240778905363,-2.7173740603678107,-2.8933764681568643,0.10071812777378852,5.177350723565497,5.353353131354551,2.4599766631976863,3.1721315336990923,-1.9045010620926162,-2.08050346988167,0.8128729982751945,-0.7864195118079659,5.252635003580762,-0.0005108659256133741,3.5897213340769825,2.216231942739898,-0.9386248887423232
OPPD_NC1,20251022_1233,OPP,ON,cluster,1,4096152.306397119,2048.0761531985595,947385.9364324956,25587.84622150927,1964480.1400343375,3928.960280068676,45281.12029474322,8721.777966391588,304247.8129336171,608.4956258672341,3278.4745660061017,602.5811808640219,1816850.8835780227,3633.701767156045,947385.9364324956,50301.94434111683,10573.469851140802,21.146939702281603,172.30730904941538,24.692782297934365,0.4795915759690706,0.0742764892942241,0.4435506171830028,0.0025813175537022,15.225558873320669,14.49073871754482,12.6256011092271,14.412615827037468,9.266197870377985,0.154874466141533,0.9248507259255574,0.0053823246342162,0.0347528212254168,5.971615263405243,0.8054841264849396,0.1439916507435137,0.0053678916903463,0.5908287699409478,582.9817129827744,483.392039400236,31.167778042023137,1058.824918561686,0.5602330658825228,0.0369959017490498,6.78,462.57358885453567,-0.0032541180033364,6.834,21.507524005624493,2.07783453504268,-1.741513615722278,5.224540847166834,ON,1,1.0,ON,1,1.0,ON,1,0.5991,ON,1,0.7397,OFF,0,0.72,ON,1,12.0445,ON,1,0.9991,ON,1,1.0,ON,1,0.9352,ON,1,1.0,OFF,0,0.7228,OFF,0,-0.4818,ON,1,1.0,ON,1,1.0,ON,1,0.5049,ON,1,0.6792,OFF,0,0.7721,ON,1,3.2651,1.8651403860662956,0.0781229318697072,5.22463490998684,-1.7870174541965884,3.359494523920544,5.1465119781171325,0.7348204206847271,2.5999608067510227,0.8129433525544343,5.959455330671567,1.7919745569807102,-0.07316582908558544,1.713851625111003,-3.4326603530061295,-1.7415449699956131,5.22463490998684,-0.0033828491685634755,1.318853414852373,-0.6976532673230098,3.9636947576892885
OPPD_NC1,20251022_2002,OPP,ON,cluster,1,2474650.357550152,1237.3251787750758,325427.0739417672,9206.554930784534,1498548.1887749073,2997.0963775498144,30114.93238105462,6272.264845621347,339348.5386349509,678.6970772699018,2833.142082056744,609.0597700808239,626404.2170692412,1252.8084341384824,325427.0739417672,17159.26822387693,10349.413071052091,20.69882614210418,161.15505101301915,24.274619774102707,0.6055595628703023,0.1371298929562309,0.2531283723205921,0.0041821718528745,14.72161007842613,14.220007990542062,12.734785942575805,13.347752752278646,9.244781708143702,0.2264515356774402,0.4180073899264601,0.0069062931366298,0.0304978860750445,1.845902208941705,0.346457785491202,0.2041250696082924,0.006882553931451,0.2974772814904215,442.0537480611917,454.02686636944486,26.875453136990924,863.7442128777285,0.6755832982739385,0.0613026835316497,6.78,263.0085280119381,-0.0032276982263849,6.78,16.217537667921846,1.63380461595726,-1.658408760799453,4.97522628239836,ON,1,1.0,ON,1,1.0,OFF,0,0.4854,ON,1,0.7001,OFF,0,0.721,ON,1,5.4221,ON,1,0.8169,ON,1,1.0,ON,1,0.6419,ON,1,1.0,OFF,0,0.7264,OFF,0,-0.3238,ON,1,1.0,ON,1,1.0,OFF,0,0.4625,ON,1,0.6788,OFF,0,0.7728,ON,1,2.9779,1.4852243274723662,0.8722561673630853,4.975322234255094,-0.6129681601092809,3.4900979067827276,4.1030660668920085,0.5016023510989758,1.986826678571342,1.373858518462061,5.47692458535407,1.8332006822726363,0.3479763548002701,0.960944514909551,-3.1421215519824575,-1.658440744751698,4.975322234255094,-0.0033558954687469404,1.0502121935389397,0.10585388569914736,3.628209447727194
OPPD_NC1,20251023_0122,OPP,ON,cluster,1,4156232.895250976,2078.116447625488,1036174.387236178,27754.231871252545,1847648.9460460185,3695.297892092037,47641.80142617226,8145.426758354749,325473.1384734897,650.9462769469793,2842.414641761221,599.842714226118,1972500.982904126,3945.001965808252,1036174.387236178,54791.54081907595,10609.827827342497,21.21965565468499,183.07676407048712,25.23679425509052,0.4445489443474623,0.0783096488277603,0.4745886557892265,0.0025527510355508,15.24011990855196,14.429425090105669,12.69303828577996,14.49481333697625,9.269630251876574,0.1761552913879167,1.067573462547755,0.0057423396636259,0.0325981673236425,6.060410982452639,0.9125630008813036,0.1622508912584645,0.0057259152774927,0.648444227813273,615.8822522956876,480.3682434963917,31.70498744604,1088.0277167788531,0.5473428959570047,0.0366808746871697,6.78,498.6122834550917,-0.0032541962398088,6.834,22.329627929119823,2.094239242747013,-1.719931612743031,5.225183085099676,ON,1,1.0,ON,1,1.0,ON,1,0.6194,ON,1,0.7446,OFF,0,0.7198,ON,1,13.0128,ON,1,0.9996,ON,1,1.0,ON,1,0.95,ON,1,1.0,OFF,0,0.7223,OFF,0,-0.4805,ON,1,1.0,ON,1,1.0,ON,1,0.5157,ON,1,0.6792,OFF,0,0.7719,ON,1,3.3404,1.736389335542949,-0.06538828112832284,5.159888544795761,-1.8017776166712718,3.423499209252812,5.225276825924084,0.8106951190720384,2.5470844546149873,0.7453068379437155,5.970583663867799,1.7077223998025968,-0.028666935740352173,1.7731106809309196,-3.452166144993164,-1.7199628482652536,5.225276825924084,-0.0033849856036935193,1.2278126739424227,-0.7622672857891085,3.9862181061982302
OPPD_NC1,20251023_0850,OPP,ON,cluster,1,4941023.260604671,2470.511630302336,1173481.3403930664,31309.87858039816,1547828.5576008982,3095.6571152017964,38474.23347759619,6835.093566220339,1146326.2184732454,2292.652436946491,28881.05138579593,3767.459165910303,2236185.048486419,4472.370096972838,1173481.3403930664,62047.50507567569,10683.43604410888,21.36687208821776,195.75625182414024,25.69042803634266,0.3132607308170167,0.2320017854627465,0.4525752927163431,0.0021621910038936,15.41308320787547,14.25236422216084,13.952073666454584,14.620282315737752,9.276543386211417,0.7406028354001211,1.4447239892969892,0.0069022088988079,0.0093197170857074,1.950740559229964,0.8339789920324385,0.5542315103505322,0.006878497698877,0.606487919042625,675.1625246471546,429.025208407477,32.049726913851266,1104.531347719792,0.5912092213488873,0.0426900148320197,6.78,474.9952706150227,-0.0034767659047571,6.834,21.79438621785736,1.8244598721974177,-1.658606945316475,5.343738929526337,ON,1,1.0,ON,1,1.0,ON,1,0.6569,ON,1,0.7503,OFF,0,0.7194,ON,1,14.7161,ON,1,1.0,ON,1,1.0,ON,1,0.9703,ON,1,1.0,OFF,0,0.7214,OFF,0,-0.2055,ON,1,1.0,ON,1,1.0,ON,1,0.5386,ON,1,0.6786,OFF,0,0.7715,ON,1,3.7918,0.3002907819917251,-0.3679182924530071,4.975913788347006,-0.6682090744447322,4.675623006355281,5.343832080800013,1.1607194293936,1.4610102113853252,0.792801136940593,6.136633217740606,1.2270715694714305,0.9267807874797054,1.5949898619244376,-3.7488422188755752,-1.658637929449002,5.343832080800013,-0.003601410421577088,0.21233764827416002,-0.4229972262388266,4.328790128434493
OPPD_NC1,20251023_0955,OPP,ON,cluster,1,22889446.8590026,11444.7234295013,745991.5227594376,30947.86340089109,16342418.718513343,32684.83743702669,140899.58611883316,33935.8289263731,3788992.5679027326,7577.985135805466,170576.96566917002,21591.31882846844,1532466.0980451126,3064.9321960902253,745991.5227594376,39741.15724083054,1225569.4745414068,2451.1389490828137,18750.01511818264,4086.112186567459,0.7139717625848064,0.1655344749588167,0.0669507702604172,0.0535429921959595,16.946186570143833,16.609274722020874,15.1476109924281,14.24238947709718,14.018916987062587,0.2318501705999111,0.0937722943244001,0.0749931509925735,0.3234552331728261,0.4044521256194895,0.1370016007992148,0.2085172429428525,0.0723142903896311,0.1283946226822845,390.05546664855046,415.40064545089336,9.904135897290928,184.136748627869,0.8148458857629122,0.1076899986175577,6.78,65.18213632288163,-0.0029437315237297,0.7968,8.073545461738624,1.1847704474141327,-0.863452578319429,2.590357734958287,ON,1,1.0,ON,1,1.0,ON,1,0.5133,ON,1,0.7239,OFF,0,0.7208,ON,1,8.4376,ON,1,0.9997,ON,1,1.0,ON,1,0.9213,ON,1,1.0,OFF,0,0.7235,ON,1,0.3292,ON,1,0.9998,ON,1,0.9993,OFF,0,0.4407,ON,1,0.6786,OFF,0,0.7732,ON,1,0.605,1.4616639323246847,2.3668858362760155,2.590358489714717,0.9052219039513307,1.1286945573900322,0.22347265343870149,0.3369118656251544,1.7985757979498391,2.70379770190117,2.9272703553398713,1.604727064578853,0.14306313225416822,-0.7621587716971625,-0.985631425135864,-0.8634528299049057,2.590358489714717,-0.0029558079222762896,1.0335524783625796,1.3358323911613887,1.1381091372478904
