site,spectrum_id,org,true_label,label_source,cv_fold,total_power,mean_power,max_power,std_power,B1_power,B1_mean,B1_max,B1_std,B2_power,B2_mean,B2_max,B2_std,B3_power,B3_mean,B3_max,B3_std,B4_power,B4_mean,B4_max,B4_std,B1_frac,B2_frac,B3_frac,B4_frac,log_total,B1_log,B2_log,B3_log,B4_log,B2_B1_ratio,B3_B1_ratio,B4_B1_ratio,B4_B2_ratio,B3_B2_ratio,hi_lo_ratio,log_B2_B1,log_B4_B1,log_hi_lo,spectral_centroid,spectral_spread,spectral_skew,spectral_kurtosis,spectral_entropy,spectral_flatness,peak_freq_mhz,peak_to_mean,spectral_slope,rolloff_freq_mhz,crest_factor,amplitude_cv,band_gradient,band_range,LogReg_L1__all__pred,LogReg_L1__all__correct,LogReg_L1__all__prob_ON,LogReg_L2__all__pred,LogReg_L2__all__correct,LogReg_L2__all__prob_ON,LogReg_EN__all__pred,LogReg_EN__all__correct,LogReg_EN__all__prob_ON,LinearSVM__all__pred,LinearSVM__all__correct,LinearSVM__all__prob_ON,RBF_SVM__all__pred,RBF_SVM__all__correct,RBF_SVM__all__prob_ON,Ridge__all__pred,Ridge__all__correct,Ridge__all__decision,LogReg_L1__rfecv__pred,LogReg_L1__rfecv__correct,LogReg_L1__rfecv__prob_ON,LogReg_L2__rfecv__pred,LogReg_L2__rfecv__correct,LogReg_L2__rfecv__prob_ON,LogReg_EN__rfecv__pred,LogReg_EN__rfecv__correct,LogReg_EN__rfecv__prob_ON,LinearSVM__rfecv__pred,LinearSVM__rfecv__correct,LinearSVM__rfecv__prob_ON,RBF_SVM__rfecv__pred,RBF_SVM__rfecv__correct,RBF_SVM__rfecv__prob_ON,Ridge__rfecv__pred,Ridge__rfecv__correct,Ridge__rfecv__decision,LogReg_L1__si__pred,LogReg_L1__si__correct,LogReg_L1__si__prob_ON,LogReg_L2__si__pred,LogReg_L2__si__correct,LogReg_L2__si__prob_ON,LogReg_EN__si__pred,LogReg_EN__si__correct,LogReg_EN__si__prob_ON,LinearSVM__si__pred,LinearSVM__si__correct,LinearSVM__si__prob_ON,RBF_SVM__si__pred,RBF_SVM__si__correct,RBF_SVM__si__prob_ON,Ridge__si__pred,Ridge__si__correct,Ridge__si__decision
Mosaic_Riverview,20251005_1002,Mos,ON,cluster,0,23658464604.850136,2957677.785329433,51164046.86551118,6740395.063457763,22749796594.075333,11374898.297037667,51164046.86551118,9278504.856189279,907540440.0742,453770.2200371,6748551.140671015,1005569.53829293,752472.8598120107,376.4246422271189,8609.63172361278,1221.5034427615071,375097.840792778,187.548920396389,10126.685021757672,877.6012031651192,0.9615922661951393,0.03836007345498441,3.180565063625257e-05,1.5854699240113857e-05,23.886986799301766,23.84782204142759,20.626248686277535,13.53112153721045,12.83494484567005,0.03989224414914322,3.307602583171997e-05,1.648796459527307e-05,0.0004133125359814377,0.0008291342474507121,4.766262149358283e-05,0.03911709639019531,1.6487828670278908e-05,4.766148566692985e-05,830.0070640411468,664.6155337854515,3.6096198279179035,15.628752488915794,0.8308338976168737,0.001064494152703846,0.05889,17.29872236904684,-0.002261081252058745,0.25491,4.159173279516595,1.6212098157827313,-3.670959065252514,11.012877195757541,ON,1,1.0,ON,1,1.0,ON,1,0.6583,ON,1,0.7758,ON,1,0.7062,ON,1,3.3272,ON,1,1.0,ON,1,1.0,ON,1,1.0,ON,1,1.0,ON,1,0.6718,ON,1,3.5641,ON,1,0.9817,ON,1,0.9992,ON,1,0.5007,ON,1,0.8656,ON,1,0.7517,ON,1,0.666
Mosaic_Riverview,20251005_1101,Mos,ON,manual,0,18633207686.310665,2329442.141056465,12660726.083511353,3865456.671610689,17754334192.27565,8877167.096137825,12660726.083511353,1200242.748161044,877175896.0633827,438587.94803169137,6779820.464277327,1012422.1956214878,1300764.838995897,650.7077733846409,8656.969898538722,1506.8949346953982,396833.13263656374,198.41656631828187,9504.823318608163,846.6091325441396,0.9528329470249666,0.047075946923933076,6.98089594070019e-05,2.129709169334847e-05,23.648211185338482,23.59989550296363,20.592218097002576,14.078463755896324,12.891273670442773,0.04940629631974677,7.326463639294447e-05,2.2351338458482622e-05,0.0004523985832459412,0.0014829008011204006,9.111435216917507e-05,0.04822457217599952,2.2351088671039227e-05,9.111020150871072e-05,1033.8376445982585,614.7976380330148,1.1920938879484915,-0.43606846579640113,0.8590571482007351,0.001734143508012087,0.127605,5.435089311885364,-0.002207637571846584,0.265845,2.3313278001783986,1.480303219735334,-3.5695406108402854,10.708621832520857,ON,1,1.0,ON,1,1.0,ON,1,0.6265,ON,1,0.7668,ON,1,0.7063,ON,1,1.4072,ON,1,1.0,ON,1,1.0,ON,1,1.0,ON,1,1.0,ON,1,0.6725,ON,1,3.0982,ON,1,0.9873,ON,1,0.9989,ON,1,0.5008,ON,1,0.8652,ON,1,0.7517,ON,1,0.8178
NC2,20250225_1344,NC2,ON,cluster,4,808191631.4167024,404095.8157083512,3192111.7668343186,737041.5833237754,714557469.8105053,1429114.9396210106,3192111.7668343186,828237.2877013008,93419119.1733828,186838.2383467656,1375813.5925079733,250673.70974876074,185291.07017851103,370.58214035702207,13728.829925386468,1547.6400335073922,29751.362635904214,59.50272527180843,664.8852994898334,88.14641741558559,0.884143614006417,0.11559030747401547,0.00022926625688230522,3.6812262685462594e-05,20.51030975719784,20.38717398710368,18.35260659502539,12.129688616854292,10.30066382415338,0.13073702692962771,0.0002593088421952239,4.1636066926560836e-05,0.00031847188133605017,0.0019834384205080647,0.00026614933618912464,0.12286965633155925,4.16352001695851e-05,0.0002661139247375646,322.657204000313,173.6589952584765,1.9445095295585029,2.642585409498164,0.8334415927241329,0.007624850555059844,0.25572,7.899393269486775,-0.00760698550559565,0.28272,2.8105859299235614,1.3572955445710866,-3.3621700543167665,10.0865101629503,ON,1,1.0,ON,1,1.0,ON,1,0.5738,ON,1,0.9079,OFF,0,0.7254,ON,1,2.1627,ON,1,0.9974,ON,1,1.0,ON,1,0.7189,ON,1,1.0,OFF,0,0.7323,ON,1,1.3407,ON,1,1.0,ON,1,1.0,ON,1,0.9934,ON,1,0.997,ON,1,0.8046,ON,1,2.2801
NC2,20250226_0205,NC2,ON,cluster,4,1055106085.4031986,527553.0427015993,8492569.893107474,1015489.4110123581,984559918.7542593,1969119.8375085187,8492569.893107474,1144454.4875263209,70380079.84777856,140760.15969555711,781630.6083853394,176352.85559379376,134354.10515256313,268.7082103051263,11346.262630527432,991.8269643473026,31732.69600804238,63.46539201608476,621.805849313736,79.32696939023688,0.93313831886205,0.06670426871899188,0.00012733705834065112,3.0075360617331704e-05,20.776907154651457,20.707705317324187,18.069420838589345,11.808241612224288,10.365134360870904,0.07148379545739457,0.00013646107524116775,3.2230334999004416e-05,0.0004508761012586934,0.0019089791521002646,0.00015743720152870932,0.0690444125855878,3.22298156129173e-05,0.0001574248095931141,216.26382235739297,174.08975210320193,2.594757180155741,8.445628765555153,0.825740495312325,0.005712003916259399,0.05646,16.098039828596228,-0.00776815077030484,0.24276,4.012236262808036,1.4292855419943726,-3.4475236521510944,10.342570956453283,ON,1,1.0,ON,1,1.0,ON,1,0.5754,ON,1,0.899,OFF,0,0.7254,ON,1,2.2988,ON,1,0.997,ON,1,1.0,ON,1,0.7308,ON,1,1.0,OFF,0,0.7322,ON,1,1.3004,ON,1,1.0,ON,1,1.0,ON,1,0.9939,ON,1,0.9971,ON,1,0.8029,ON,1,2.2304
NC2,20250225_1029,NC2,ON,cluster,4,835734538.5184531,417867.26925922657,3343181.4594272524,772232.4992995695,732939264.0812374,1465878.528162475,3343181.4594272524,894463.235932926,102643271.64934054,205286.5432986811,1843671.6915518194,304658.2427784348,121023.99760267336,242.04799520534672,9481.04669541493,854.6607124534021,30978.790272531925,61.95758054506385,606.8620920708781,91.56327869532097,0.8770000883062152,0.12281803242367033,0.00014481153048576697,3.706773962872172e-05,20.54382158416242,20.412573398411514,18.446770162499714,11.703752394999372,10.341090344178156,0.14004335240247634,0.00016512145485121556,4.226651755567329e-05,0.000301810238262516,0.0011790738511933405,0.00018191235620105913,0.13106629010656679,4.226562435158848e-05,0.00018189581215473705,326.12263746972116,170.87063938305786,2.0245257855580108,3.0882464843142063,0.8308331919774529,0.006511265618492711,0.21414,8.000582255111462,-0.007616349326460953,0.28488,2.8285300520074004,1.3893839889298294,-3.357161018077786,10.071483054233358,ON,1,1.0,ON,1,1.0,ON,1,0.5702,ON,1,0.9039,OFF,0,0.7255,ON,1,2.1283,ON,1,0.9964,ON,1,1.0,ON,1,0.6964,ON,1,0.9967,OFF,0,0.7324,ON,1,1.3402,ON,1,1.0,ON,1,1.0,ON,1,0.9933,ON,1,0.997,ON,1,0.8042,ON,1,2.2794
NC2,20250225_2304,NC2,ON,manual,4,660214612.9425538,330107.30647127685,3387080.786880493,590410.1248289197,589356291.1499326,1178712.5822998653,3387080.786880493,627433.4605925757,70693436.20120308,141386.87240240615,880227.3942962289,164901.20855397684,133180.05960306906,266.3601192061381,11340.816741448129,979.7998342624348,31705.53181478391,63.41106362956782,713.1098552050535,82.18885314688951,0.8926738057541501,0.10707644880219308,0.00020172237480399008,4.802306885252577e-05,20.308075512767815,20.194541469002925,18.073863300549757,11.79946483180558,10.364277989579348,0.11995025295016068,0.00022597546102920578,5.379688363540002e-05,0.0004484932904455971,0.0018839098332130684,0.00024980783202435333,0.11328426731175352,5.3795436634951423e-05,0.0002497766352432417,283.9503453527028,184.69302320600386,1.8842642511105099,2.497154877780681,0.8353569065080869,0.007966698583260412,0.06402,10.26054473948824,-0.00743303103597475,0.273,3.2032085070261456,1.3651667558637783,-3.2767544931411923,9.830263479423577,ON,1,1.0,ON,1,1.0,ON,1,0.5602,ON,1,0.8867,OFF,0,0.7255,ON,1,2.1324,ON,1,0.9952,ON,1,1.0,ON,1,0.6752,ON,1,0.9958,OFF,0,0.7324,ON,1,1.279,ON,1,1.0,ON,1,1.0,ON,1,0.9928,ON,1,0.9965,ON,1,0.8031,ON,1,2.2231
NC2,20250226_0105,NC2,ON,cluster,4,1084533522.688032,542266.761344016,9951278.429234564,1034904.7236564817,963756653.185812,1927513.3063716239,9951278.429234564,1213079.873983569,120561164.7780063,241122.3295560126,3021410.7884020954,464016.93901787605,177586.16495101518,355.17232990203036,11463.566596278048,1393.9021139878694,38118.55926250618,76.23711852501236,659.9360462223558,103.38192445339209,0.8886370342865265,0.11116407400593181,0.0001637442838197065,3.514742372188624e-05,20.804415799406772,20.686349387290935,18.607667781927255,12.087216837508686,10.548482795857286,0.12509502723480762,0.00018426452815031974,3.955205822600625e-05,0.0003161761030817425,0.0014729964269838438,0.00019893127332222703,0.11786750074226998,3.9551276063975304e-05,0.0001989114891202284,240.37324511089483,203.44028537427877,2.7237283606622427,10.85949625965213,0.8288506611891377,0.006450694655850247,0.08238,18.351260188933903,-0.0077656925586532055,0.26652,4.283837087113482,1.3949027315753983,-3.3792888638112166,10.13786659143365,ON,1,1.0,ON,1,1.0,ON,1,0.597,ON,1,0.9137,OFF,0,0.7254,ON,1,2.4472,ON,1,0.9982,ON,1,1.0,ON,1,0.7513,ON,1,1.0,OFF,0,0.7321,ON,1,1.3858,ON,1,1.0,ON,1,1.0,ON,1,0.9937,ON,1,0.9972,ON,1,0.8027,ON,1,2.2845
NC2,20250225_1237,NC2,ON,cluster,4,845346566.1675973,422673.28308379865,3416540.2310490757,780864.0258721834,742052086.7760329,1484104.1735520659,3416540.2310490757,911409.1511833175,103084713.46155378,206169.42692310756,1892392.8386006504,279043.6656262924,180435.4105219188,360.87082104383757,12885.235921294428,1464.552520274709,29330.519488735605,58.66103897747121,597.8760358153522,84.93725035800796,0.8778081280203777,0.1219437300477735,0.00021344548820956104,3.4696443639330494e-05,20.555257239897458,20.424929997826883,18.451061678650913,12.103133698406703,10.286417967269047,0.13891843348816943,0.00024315733859849357,3.9526227351730555e-05,0.0002845283117527834,0.001750360499272395,0.0002482035215502204,0.1300790695110886,3.9525446210989854e-05,0.0002481727241520751,327.0810439460033,174.93618230359624,2.051664892512624,3.208510660797309,0.8327401687116105,0.007507501586955051,0.21252,8.083170542794198,-0.007644533269759124,0.28434,2.8430917225428574,1.3570127631500588,-3.3795040101859453,10.138512030557836,ON,1,1.0,ON,1,1.0,ON,1,0.5777,ON,1,0.9107,OFF,0,0.7254,ON,1,2.1561,ON,1,0.9975,ON,1,1.0,ON,1,0.722,ON,1,1.0,OFF,0,0.7323,ON,1,1.3578,ON,1,1.0,ON,1,1.0,ON,1,0.9935,ON,1,0.9971,ON,1,0.8042,ON,1,2.2981
OPPD_NC1,20251022_0829,OPP,OFF,cluster,1,39974.36922886405,19.987184614432024,696.9918039516815,69.94061019038327,36144.33946444195,72.28867892888391,696.9918039516815,126.06328934859795,225.57282027723102,0.45114564055446205,1.4375438300800312,0.10586898873639937,189.1689681570124,0.3783379363140248,0.738824664194059,0.03565668360231195,3415.287975987856,6.830575951975712,7.527017231156208,0.2899453843776874,0.9041878624151831,0.005642936327169171,0.004732256488500632,0.0854369447691445,10.59601877415391,10.495303297130286,5.423066395580021,5.247912983051648,8.13630985345941,0.006240889268232553,0.00523370937067142,0.09449025840555904,15.14051186064848,0.8386159604065156,0.09910546156472792,0.006221495566275695,0.09028873744373743,0.09449663220486246,226.105262969852,482.74340540655896,5.7389229394663035,37.59643817181013,0.7387287701124602,0.09260209743396766,0.0327,34.87193506207581,-0.0005561217662037838,0.13692,5.905246401352805,1.5228087887731727,-0.786331147890292,5.247390314078638,OFF,1,0.0007,OFF,1,0.0344,ON,0,0.5137,OFF,1,0.6776,OFF,1,0.7213,OFF,1,-1.769,OFF,1,0.0027,OFF,1,0.0005,OFF,1,0.2587,OFF,1,0.0125,OFF,1,0.7285,OFF,1,-1.5709,OFF,1,0.123,ON,0,0.919,ON,0,0.5168,ON,0,0.6786,OFF,1,0.773,OFF,1,-0.7233
OPPD_NC1,20251022_1233,OPP,ON,cluster,1,4096152.3063971186,2048.0761531985595,947385.9364324957,25587.84622150927,1964480.1400343378,3928.9602800686757,45281.12029474322,8721.777966391588,304247.8129336171,608.4956258672341,3278.4745660061017,602.5811808640219,1816850.8835780227,3633.701767156045,947385.9364324957,50301.94434111683,10573.469851140802,21.146939702281603,172.30730904941538,24.692782297934365,0.47959157596907065,0.07427648929422415,0.44355061718300287,0.002581317553702241,15.225558873320669,14.490738717544819,12.6256011092271,14.412615827037467,9.266197870377985,0.15487446614153308,0.9248507259255574,0.005382324634216258,0.034752821225416806,5.971615263405243,0.8054841264849396,0.14399165074351375,0.005367891690346328,0.5908287699409478,582.9817129827744,483.392039400236,31.167778042023137,1058.824918561686,0.5602330658825228,0.03699590174904984,6.78,462.57358885453567,-0.003254118003336497,6.834,21.507524005624493,2.0778345350426797,-1.741513615722278,5.224540847166834,ON,1,1.0,ON,1,1.0,ON,1,0.5991,ON,1,0.7397,OFF,0,0.72,ON,1,12.0445,ON,1,0.9991,ON,1,1.0,ON,1,0.9352,ON,1,1.0,OFF,0,0.7228,OFF,0,-0.4818,ON,1,1.0,ON,1,1.0,ON,1,0.5049,ON,1,0.6792,OFF,0,0.7721,ON,1,3.2651
OPPD_NC1,20251022_2002,OPP,ON,cluster,1,2474650.3575501516,1237.3251787750758,325427.0739417672,9206.554930784534,1498548.1887749073,2997.0963775498144,30114.93238105462,6272.264845621347,339348.5386349509,678.6970772699018,2833.1420820567437,609.0597700808239,626404.2170692412,1252.8084341384824,325427.0739417672,17159.26822387693,10349.413071052091,20.69882614210418,161.15505101301915,24.274619774102707,0.6055595628703023,0.13712989295623093,0.25312837232059215,0.004182171852874512,14.72161007842613,14.220007990542062,12.734785942575805,13.347752752278646,9.244781708143702,0.22645153567744028,0.4180073899264601,0.006906293136629817,0.030497886075044573,1.845902208941705,0.346457785491202,0.2041250696082924,0.006882553931451037,0.2974772814904215,442.0537480611917,454.02686636944486,26.875453136990924,863.7442128777285,0.6755832982739385,0.06130268353164975,6.78,263.00852801193815,-0.003227698226384941,6.78,16.217537667921846,1.6338046159572601,-1.6584087607994533,4.97522628239836,ON,1,1.0,ON,1,1.0,OFF,0,0.4854,ON,1,0.7001,OFF,0,0.721,ON,1,5.4221,ON,1,0.8169,ON,1,1.0,ON,1,0.6419,ON,1,1.0,OFF,0,0.7264,OFF,0,-0.3238,ON,1,1.0,ON,1,1.0,OFF,0,0.4625,ON,1,0.6788,OFF,0,0.7728,ON,1,2.9779
OPPD_NC1,20251023_0122,OPP,ON,cluster,1,4156232.895250976,2078.116447625488,1036174.3872361779,27754.231871252545,1847648.9460460183,3695.2978920920364,47641.80142617226,8145.426758354749,325473.1384734897,650.9462769469793,2842.414641761221,599.842714226118,1972500.982904126,3945.001965808252,1036174.3872361779,54791.54081907595,10609.827827342495,21.21965565468499,183.07676407048712,25.23679425509052,0.4445489443474623,0.07830964882776037,0.47458865578922654,0.002552751035550864,15.24011990855196,14.429425090105667,12.69303828577996,14.49481333697625,9.269630251876574,0.1761552913879167,1.0675734625477553,0.0057423396636259606,0.03259816732364255,6.060410982452639,0.9125630008813037,0.16225089125846454,0.005725915277492762,0.648444227813273,615.8822522956876,480.3682434963917,31.704987446039997,1088.0277167788531,0.5473428959570047,0.036680874687169754,6.78,498.6122834550917,-0.0032541962398088785,6.834,22.329627929119823,2.094239242747013,-1.719931612743031,5.225183085099676,ON,1,1.0,ON,1,1.0,ON,1,0.6194,ON,1,0.7446,OFF,0,0.7198,ON,1,13.0128,ON,1,0.9996,ON,1,1.0,ON,1,0.95,ON,1,1.0,OFF,0,0.7223,OFF,0,-0.4805,ON,1,1.0,ON,1,1.0,ON,1,0.5157,ON,1,0.6792,OFF,0,0.7719,ON,1,3.3404
OPPD_NC1,20251023_0850,OPP,ON,cluster,1,4941023.260604671,2470.5116303023356,1173481.3403930664,31309.87858039816,1547828.5576008982,3095.6571152017964,38474.23347759619,6835.093566220339,1146326.2184732454,2292.652436946491,28881.05138579593,3767.4591659103025,2236185.048486419,4472.370096972838,1173481.3403930664,62047.50507567569,10683.43604410888,21.366872088217757,195.75625182414024,25.69042803634266,0.3132607308170167,0.23200178546274655,0.4525752927163431,0.0021621910038936883,15.41308320787547,14.252364222160839,13.952073666454583,14.620282315737752,9.276543386211415,0.7406028354001211,1.4447239892969892,0.0069022088988079395,0.009319717085707488,1.9507405592299638,0.8339789920324385,0.5542315103505322,0.006878497698877031,0.606487919042625,675.1625246471546,429.025208407477,32.049726913851266,1104.531347719792,0.5912092213488873,0.04269001483201977,6.78,474.9952706150227,-0.0034767659047571942,6.834,21.794386217857358,1.8244598721974177,-1.6586069453164747,5.343738929526337,ON,1,1.0,ON,1,1.0,ON,1,0.6569,ON,1,0.7503,OFF,0,0.7194,ON,1,14.7161,ON,1,1.0,ON,1,1.0,ON,1,0.9703,ON,1,1.0,OFF,0,0.7214,OFF,0,-0.2055,ON,1,1.0,ON,1,1.0,ON,1,0.5386,ON,1,0.6786,OFF,0,0.7715,ON,1,3.7918
OPPD_NC1,20251023_0955,OPP,ON,cluster,1,22889446.859002598,11444.723429501299,745991.5227594376,30947.86340089109,16342418.718513345,32684.83743702669,140899.58611883316,33935.8289263731,3788992.5679027326,7577.985135805466,170576.96566917002,21591.318828468437,1532466.0980451126,3064.9321960902253,745991.5227594376,39741.15724083054,1225569.4745414068,2451.1389490828137,18750.015118182637,4086.112186567459,0.7139717625848064,0.16553447495881676,0.06695077026041726,0.053542992195959545,16.946186570143833,16.609274722020874,15.147610992428099,14.242389477097179,14.018916987062587,0.23185017059991117,0.0937722943244001,0.07499315099257356,0.3234552331728261,0.4044521256194895,0.1370016007992148,0.20851724294285257,0.07231429038963111,0.12839462268228458,390.05546664855046,415.40064545089336,9.904135897290928,184.136748627869,0.8148458857629122,0.10768999861755772,6.78,65.18213632288163,-0.0029437315237297954,0.7968,8.073545461738624,1.1847704474141327,-0.863452578319429,2.590357734958287,ON,1,1.0,ON,1,1.0,ON,1,0.5133,ON,1,0.7239,OFF,0,0.7208,ON,1,8.4376,ON,1,0.9997,ON,1,1.0,ON,1,0.9213,ON,1,1.0,OFF,0,0.7235,ON,1,0.3292,ON,1,0.9998,ON,1,0.9993,OFF,0,0.4407,ON,1,0.6786,OFF,0,0.7732,ON,1,0.605
OPPD_NC1,20251023_1414,OPP,ON,cluster,1,24323437.90686526,12161.71895343263,580195.6488392092,30110.230304487144,14671091.667296441,29342.183334592883,145375.83376155142,32023.84425692381,5065981.30971719,10131.96261943438,238202.62079453468,33118.16232426984,1417105.595683882,2834.211191367764,580195.6488392092,30218.807128156768,3169259.334167746,6338.518668335491,59398.53159369528,13068.586964183607,0.6031668600249779,0.20827571041210927,0.05826090872145609,0.13029652084145663,17.006951007486308,16.501389630460395,15.438058617575006,14.164127742155303,14.969008785556955,0.34530363687996735,0.096591693912095,0.21602068926010293,0.6255963337425035,0.27972973231571446,0.2323731049276055,0.2966197399026935,0.1955837975933991,0.20894166417183574,497.28835459839723,511.2102041671179,6.4809125089373785,78.23053624985953,0.8214696169416487,0.1336259278716785,6.78,47.706714080532585,-0.0023634307704622232,6.834,6.907004711193301,1.141582266054032,-0.5107936149678132,2.3372618883050915,ON,1,1.0,ON,1,1.0,ON,1,0.5034,ON,1,0.7143,OFF,0,0.721,ON,1,6.4235,ON,1,0.9996,ON,1,1.0,ON,1,0.9062,ON,1,1.0,OFF,0,0.7239,ON,1,0.3814,ON,1,0.9926,ON,1,0.8679,OFF,0,0.4401,ON,1,0.6785,OFF,0,0.7731,ON,1,0.303
OPPD_NC1,20251023_1623,OPP,ON,cluster,1,24683214.401003137,12341.607200501569,972953.9425909519,36306.161159932926,14060589.672357006,28121.17934471401,141183.49867884908,30352.60380045167,5439789.817794071,10879.579635588141,321348.16520753875,35916.19220364677,2037985.5915923484,4075.9711831846967,972953.9425909519,51296.25822000354,3144849.3192597106,6289.698638519421,55982.86268665106,8597.15463196911,0.5696417591294584,0.2203841740147505,0.082565647993947,0.12740841886184412,17.021634032186398,16.458886454300565,15.509251165481421,14.52747291354412,14.961276853743929,0.3868820543485642,0.14494310971885233,0.22366411313760423,0.578119637816158,0.3746441792522073,0.2657812333072519,0.32705810119818557,0.2018497290595594,0.2356895072950242,530.4297071161825,532.3245711161295,13.03564697333597,281.9526093641189,0.8226717986351635,0.16309533913414617,6.78,78.83527054332136,-0.0019515346277465756,6.834,8.878922825612355,1.0778806480287753,-0.49920320018554537,1.931413540756445,ON,1,1.0,ON,1,1.0,ON,1,0.5473,ON,1,0.7377,OFF,0,0.7205,ON,1,10.9576,ON,1,1.0,ON,1,1.0,ON,1,0.9669,ON,1,1.0,OFF,0,0.7219,ON,1,0.4148,ON,1,0.998,ON,1,0.9996,OFF,0,0.4432,ON,1,0.6786,OFF,0,0.7731,ON,1,0.9385
OPPD_NC1,20251023_1833,OPP,ON,cluster,1,22629641.129826386,11314.820564913192,950938.8778335191,32432.89251850708,13830166.697714388,27660.333395428777,145819.19265389442,30549.2738805746,2664111.850425309,5328.223700850618,126497.90221641306,16776.069860370524,2022159.8959184964,4044.319791836993,950938.8778335191,49989.407872256175,4113202.6857681903,8226.40537153638,80288.12526559923,11336.705555654898,0.611152718612312,0.1177266504201849,0.08935890252599911,0.18176172844150387,16.93477120351324,16.44236282921561,14.795381671015965,14.519677248056807,15.229712768419672,0.19263049453087178,0.14621370371859205,0.29740803387768655,1.5439301788736832,0.7590371611443086,0.3719691384973179,0.17616136716939493,0.2603684540681395,0.31624703524408443,582.0059609151233,604.273680351836,15.641441458821228,394.3072576474996,0.8320766348987555,0.1721573284223878,6.78,84.04365516695283,-0.0016417009914031385,34.9,9.167532665161087,1.046077930666713,-0.40421668693197965,1.9226855811588042,ON,1,1.0,ON,1,1.0,ON,1,0.5427,ON,1,0.7367,OFF,0,0.7205,ON,1,11.3977,ON,1,1.0,ON,1,1.0,ON,1,0.9648,ON,1,1.0,OFF,0,0.722,ON,1,0.3197,ON,1,0.9995,ON,1,0.9999,OFF,0,0.439,ON,1,0.6786,OFF,0,0.7731,ON,1,1.9381
OPPD_NC1,20251024_0206,OPP,ON,cluster,1,20723100.929079276,10361.550464539638,795549.7819313444,30364.823539928137,14542862.786035415,29085.72557207083,141458.67516929284,32248.178989740183,3121058.0225322107,6242.116045064421,166660.08896255493,20842.71872776188,1639477.4327903339,3278.954865580668,795549.7819313444,41459.524887374595,1419702.6877213144,2839.4053754426286,22070.902547920356,4530.293355234294,0.7017705909846935,0.15060767368809408,0.07911351869592885,0.06850821663128345,16.846759671152476,16.492610969825357,14.953682932491018,14.30988872043212,14.165958737183908,0.2146109791759123,0.11273416086717856,0.09762195439844669,0.4548786589263762,0.5252954033387851,0.1731880568116941,0.19442384377517158,0.09314597997461642,0.15972487805885308,407.756597909661,450.7136786804147,11.738918119193603,249.02932032485123,0.8056648250653186,0.1103686014557709,6.78,76.77902883877745,-0.0025648362866244855,2.8758,8.76236434066898,1.2101401134255427,-0.7755507442138162,2.3266522326414485,ON,1,1.0,ON,1,1.0,ON,1,0.5197,ON,1,0.7267,OFF,0,0.7208,ON,1,9.0875,ON,1,0.9998,ON,1,1.0,ON,1,0.9329,ON,1,1.0,OFF,0,0.7232,ON,1,0.2853,ON,1,0.9996,ON,1,0.9998,OFF,0,0.4417,ON,1,0.6786,OFF,0,0.7731,ON,1,0.7815
OPPD_NC1,20251024_0625,OPP,ON,cluster,1,27834000.06958753,13917.000034793764,928973.7139827348,51841.68205988168,14339455.931693953,28678.911863387904,155374.402172599,31748.737328401705,10079091.996543825,20158.18399308765,680839.6256817915,83023.40668375352,1844500.7803113542,3689.0015606227084,928973.7139827348,48395.52102247493,1570951.3610383917,3141.9027220767834,29193.21802212298,5446.4729787469405,0.5151776926005608,0.36211439144015156,0.0662679016921727,0.0564400142671147,17.141768891389308,16.47852552154652,16.125973836057405,14.427719761218377,14.26719259280496,0.7028922188230091,0.1286311551217502,0.1095544606797855,0.15586238934786226,0.18300267335030382,0.13987122212946798,0.5323281106718509,0.10395854797204071,0.13091529298127252,450.99125572266917,400.4482373575342,9.292166179466031,109.92175622336295,0.763992043866308,0.08618342406497861,6.78,66.75100320904,-0.002724305654256562,0.543,8.170128714342713,1.3596880424687108,-0.7371109762471862,2.211332928741559,ON,1,1.0,ON,1,1.0,ON,1,0.5377,ON,1,0.7342,OFF,0,0.7206,ON,1,10.3,ON,1,1.0,ON,1,1.0,ON,1,0.9545,ON,1,1.0,OFF,0,0.7225,ON,1,0.4045,ON,1,0.9993,ON,1,0.9975,OFF,0,0.4423,ON,1,0.6786,OFF,0,0.7731,ON,1,0.3556
OPPD_NC1,20251024_0939,OPP,ON,cluster,1,21792032.708030924,10896.016354015463,849703.1774256229,31633.953387957557,13969863.66495147,27939.72732990294,132229.33279801998,29670.599771313246,3769821.5953130284,7539.643190626057,167539.04603237752,24269.137222017584,1772091.0483323901,3544.18209666478,849703.1774256229,45555.285789790934,2280256.3994340333,4560.512798868067,46026.7801862231,7890.947676891323,0.6410537214274287,0.1729908194348365,0.08131829976922388,0.10463715936851087,16.897055034737765,16.452413043638007,15.142538501370835,14.387671354809523,14.639798889047132,0.269853857254938,0.12685099087818616,0.16322681839442213,0.6048711701021721,0.47007292083400937,0.22843401042988826,0.2389018208214832,0.15119788323493458,0.20574019597257767,467.32821932788517,497.1955932935916,12.90028952156321,286.74020352935605,0.8132344839580201,0.12150734115472969,6.78,77.98292052971063,-0.0023327544722202514,6.78,8.830793878783602,1.1680535524288875,-0.6042047181969584,2.0647416888284837,ON,1,1.0,ON,1,1.0,ON,1,0.5306,ON,1,0.7306,OFF,0,0.7207,ON,1,9.7292,ON,1,0.9999,ON,1,1.0,ON,1,0.9467,ON,1,1.0,OFF,0,0.7228,ON,1,0.3267,ON,1,0.9997,ON,1,1.0,OFF,0,0.442,ON,1,0.6786,OFF,0,0.7731,ON,1,1.0409
